12916,3,1 tsp 
12916,145,13 oz skimmed 
12916,194,1/2 cup 
12916,333,3/4 cup skimmed 
12916,344,"
"
12916,476,3 tblsp 
12916,502,1 tsp 
12916,622,
12916,631,
12944,122,1 
12944,126,3 
12944,294,1 tblsp 
12944,425,1 L 
12944,476,60 gr 
12944,513,125 ml 
12944,621,
12944,633,
12954,88,", orange
"
12954,240,
12954,448,
12954,624,
12988,74,1/4 cup 
12988,122,2 
12988,126,12 
12988,294,1 
12988,425,750 ml 
12988,476,1 cup 
12988,513,3 cups 
12988,624,
12988,642,
12988,643,
12988,646,
12988,647,
13020,122,
13020,126,
13020,293,1 cup 
13020,352,1 cup 
13020,425,1 bottle 
13020,476,1/2 cup 
13020,624,
13020,634,
13020,639,
13020,644,
13020,648,
13024,30,1 cup
13024,215,
13024,299,
13024,312," wedges
"
13024,359," wedges
"
13024,425,2 bottles 
13024,476,1 cup 
13024,513,2 cups hot 
13024,624,
13026,30,1 large 
13026,74,3-4 oz plain 
13026,299,1 large 
13026,359,1 large 
13026,425,1 1/2 L 
13026,455,
13026,476,1 cup 
13026,646,
13032,77,1/2 cup 
13032,122,3 3-inch 
13032,126,1/2 tsp 
13032,308,2 tblsp 
13032,352,20 oz 
13032,378,46 oz 
13032,644,
13036,299,Juice of 1 
13036,470,8-10 ripe 
13036,476,1 tblsp 
13036,513,1 cup 
13042,54,2 cups 
13042,97,1 bottle 
13042,127,28 oz 
13042,299,1 
13042,352,6 oz frozen 
13042,393,46 oz chilled 
13056,270,cubes
13056,297,5 oz 
13056,425,2 oz white or 
13056,624,
13056,632,
13058,299,2 
13058,352,1 cup 
13058,359,3 
13058,393,1 cup 
13058,425,1 bottle 
13058,624,
13066,43,
13066,250,
13066,282,
13068,4,1/2 oz 
13068,483,1/2 oz 
13070,7,1/2 oz 
13070,207,1/2 oz 
13070,483,1 dash 
13070,624,
13072,1,2 oz 
13072,105,2 oz 
13072,155,4 oz 
13072,352,4 oz 
13072,623,
13086,1,1 oz 
13086,67,1/2 oz 
13086,270,
13086,300,5 oz 
13086,476,
13086,498,1/2 oz 
13128,63,1 dash 
13128,120,1/2 pint 
13128,289,1/2 pint 
13128,621,
13128,634,
13128,637,
13128,639,
13162,43,1 cl 
13162,139,4 cl hot 
13162,161,
13162,212,1 1/2 
13162,282,1 cl 
13162,621,
13190,1,1 shot 
13190,18,1 shot 
13190,155,
13190,453,1 shot 
13190,498,1 shot 
13190,624,
13192,1,1/2 oz 
13192,2,1/2 oz 
13192,3,1/2 oz 
13192,67,1/2 oz 
13192,297,1 splash 
13192,457,2 oz 
13192,628,
13194,265,0.25 oz 
13194,600,0.75 oz 
13194,621,
13196,1,5 cl 
13196,20,4 dashes 
13196,270,4 
13196,312,1/2 
13196,497,1 dl Schweppes 
13196,629,
13196,632,
13196,637,
13198,43,1 part 
13198,282,1 part 
13198,331,1 part 
13198,620,
13198,621,
13198,622,
13198,626,
13200,52,12 oz 
13200,270,1 cup crushed 
13200,300,12 oz frozen 
13200,600,12 oz 
13200,618,
13200,633,
13202,1,1 oz 
13202,18,1 oz 
13202,52,1 oz 
13202,186,1 oz 
13202,571,1 oz Bacardi 
13202,621,
13202,640,
13204,127,1 oz 
13204,238,1 oz 
13204,293,2 oz sweetened 
13204,574,2 oz 
13204,636,
13206,270,crushed 
13206,312,2 
13206,476,2 tblsp 
13206,523,2-3 oz 
13206,629,
13206,634,
13214,192,
13214,270,1
13214,293,1 oz 
13214,400,2 oz 
13214,476,1-2 tblsp 
13214,622,
13214,633,
13222,235,1/2 oz 
13222,272,1/2 oz 
13222,624,
13282,13,1 part Bass pale 
13282,254,1 part 
13328,18,1 dash 
13328,113,1/2 shot 
13328,333,1/2 shot 
13328,621,
13328,639,
13328,646,
13332,238,1/3 shot 
13332,282,1/3 shot 
13332,440,1/3 shot 
13332,620,
13332,622,
13377,1,1 1/2 oz 
13377,155,4 oz 
13377,242,1 oz 
13377,624,
13377,632,
13377,637,
13377,645,
13377,648,
13389,120,1/2 pint sweet or dry 
13389,289,1/2 pint 
13395,235,1/2 oz 
13395,278,1/2 oz 
13395,331,1/2 oz 
13395,618,
13395,620,
13395,624,
13395,626,
13405,9,5 ml 
13405,199,30 ml 
13405,440,30 ml white 
13423,1,2 cl Smirnoff 
13423,127,1 dash 
13423,373,2 cl 
13423,458,2 cl 
13423,480,6 cl 
13497,67,1 shot 
13497,120,1/2 pint hard 
13497,289,1/2 pint 
13499,1,1 oz 
13499,43,1 oz 
13499,282,1 oz 
13499,361,1 
13499,503,2 scoops 
13499,621,
13499,633,
13501,18,1/3 
13501,43,1/3 
13501,141,1/3 
13501,620,
13501,621,
13501,622,
13535,1,2 cups 
13535,398,2 cups 
13535,466,1 L 
13535,624,
13535,636,
13539,1,1 1/2 oz 
13539,271,6 oz 
13539,293," to taste
"
13539,621,
13581,128,
13581,380,2-3 oz
13621,4,2 measures 
13621,250,
13621,352,
13621,618,
13621,624,
13621,647,
13621,648,
13625,1,1 oz 
13625,43,1 1/2 oz 
13625,282,1/2 oz 
13675,440,1/4 glass 
13675,441,3/4 glass 
13675,621,
13683,29,1 part 
13683,572,1 part 
13731,18,1 1/2 oz 
13731,457,3 oz 
13731,646,
13751,128,Fill with 
13751,179,1-2 shot 
13751,270,
13751,312,Squeeze 
13751,621,
13751,639,
13775,21,1 oz 
13775,61,1 oz 
13775,621,
13807,43,
13807,282,
13807,388,
13825,43,1 oz 
13825,139,2 oz Hazlenut 
13825,235,dash 
13825,259,2 oz 
13825,282,1 oz 
13837,97,5 parts 
13837,165,1 part 
13837,623,
13837,633,
13847,18,1 oz 
13847,275,1 oz 
13847,621,
13861,43,1 part 
13861,212,1 part 
13861,333,1 part 
13861,621,
13861,643,
13861,646,
13899,275,1/3 oz 
13899,279,1/3 oz 
13899,280,1/3 oz 
13936,176,frozen 
13936,392,frozen 
13936,571,5 oz Bacardi 
13936,622,
13936,624,
13938,2,1 oz 
13938,8,1 oz 
13938,497,4 oz 
13938,629,
13940,2,2 oz dry 
13940,293,0.75 oz 
13940,572,4 oz 
13971,139,8 oz 
13971,273,1 1/2 oz 
13971,476,1 tsp 
13971,515,1 tblsp 
13971,621,
13971,633,
13971,643,
13971,644,
13971,646,
13971,647,
14029,1,1 oz 
14029,164,1 oz white 
14053,80,1 oz 
14053,235,1 oz 
14053,333,1 oz 
14053,618,
14065,3,2 oz 
14065,18,2 oz 
14065,287,4 oz Grape 
14065,624,
14071,1,2 cl 
14071,67,1 cl 
14071,133,1 cl 
14071,466,Fill with 
14087,18,1 shot 
14087,155,1 shot 
14087,168,1 shot 
14087,624,
14095,138,1 shot 
14095,270,cubes
14095,305,1 shot Jamaican 
14095,333,
14095,621,
14095,631,
14107,299,1 slice 
14107,455,3 oz 
14107,466,1/2 oz 
14107,480,3/4 oz 
14107,574,1 1/2 oz 
14133,1,1 oz 
14133,142,1/2 oz 
14133,155,1 splash 
14133,312,Juice of 1/2 
14133,624,
14133,633,
14133,647,
14157,28,16 cl 
14157,510,4 cl 
14157,629,
14167,1,1 1/2 oz 
14167,189,3/4 oz 
14167,347,1 
14167,629,
14167,632,
14181,74,
14181,139,
14181,333,1/2 oz 
14181,498,1/2 oz 
14181,621,
14195,9,1 1/2 oz 
14195,270,cubes
14195,299,1 slice 
14195,300,8-10 oz cold 
14195,618,
14195,632,
14195,633,
14195,643,
14209,96,2 oz 
14209,131,2 tblsp 
14209,139,6 oz 
14209,515,
14209,621,
14229,43,1/3 part 
14229,212,1/3 part 
14229,282,1/3 part 
14272,1,1 shot 
14272,250,1 tblsp 
14272,352,Fill with 
14282,223,3/4 oz 
14282,282,3/4 oz 
14282,455,Fill with 
14306,18,1 part 
14306,352,1 part 
14306,457,1 part 
14356,43,3/4 oz 
14356,80,1/2 oz 
14356,232,3/4 oz 
14356,282,3/4 oz 
14356,333," to fill
"
14360,6,3/4 oz 
14360,155,1 oz 
14360,331,3/4 oz 
14360,466,1 splash 
14364,1,5 oz 
14364,3,7 oz 
14364,228,About 1 bottle 
14364,300,1 can 
14366,1,1 1/2 shot 
14366,142,1 1/2 shot 
14366,299,Juice of 1 wedge 
14366,618,
14366,647,
14366,648,
14372,270,Fill with 
14372,308,1/3 
14372,497,Top it up with 
14372,574,2/3 
14374,55,
14374,270,cubes
14374,399,1/3 part 
14374,574,2/3 part 
14378,18,1 shot 
14378,52,3/4 bottle 
14378,352,1 oz 
14378,618,
14446,1,1/2 oz 
14446,287,1/2 oz Grape 
14446,624,
14456,6,4 cl 
14456,476," (if needed)
"
14456,486,Turkish apple 
14456,618,
14456,633,
14466,43,
14466,282,
14466,440,
14466,620,
14466,621,
14466,629,
14482,103,1 part 
14482,270,cubes
14482,352,1 part 
14482,455,1 part 
14482,618,
14510,43,2 oz 
14510,161,
14510,503,2 scoops 
14510,643,
14538,43,1/3 oz 
14538,282,1/3 oz 
14538,440,1/3 oz 
14538,621,
14560,1,1/2 oz 
14560,264,Fill with 
14560,458,3/4 oz 
14560,520,1/2 oz 
14564,155,2 oz 
14564,163,0.5 oz 
14564,331,0.5 oz 
14564,455,2 oz 
14578,18,1 cl 
14578,250,1/4 cl 
14578,352,4 oz 
14584,8,2 shots 
14584,271,12 oz lemon 
14586,250,0.5 oz 
14586,352,4 oz 
14586,457,1 splash 
14586,464,1.5 oz 
14586,625,
14586,633,
14588,133,1 oz 
14588,142,1 oz 
14588,178,1 oz 
14588,305,1/2 oz 
14588,315,1/2 oz 
14588,333,3 oz 
14588,503,1 cup 
14588,571,1/2 oz Bacardi 
14594,142,5 cl 
14594,270,cubes
14594,293,2 cl 
14594,299," or lime
"
14594,618,
14598,238,1 splash 
14598,352,Fill with 
14598,507,2 1/2 oz 
14602,4,full glass 
14602,483,About 8 drops 
14602,620,
14602,624,
14602,629,
14608,228,
14608,464,1 oz 
14608,629,
14608,636,
14610,526,1 oz 
14610,571,1 oz Bacardi 
14610,621,
14622,1,1/3 part 
14622,85,1 dash 
14622,241,1/3 part 
14622,270,lots 
14622,352,1/3 part 
14642,250,1 dash 
14642,282,1 oz 
14642,571,1 oz Bacardi 
14642,624,
14688,1,1/2 oz 
14688,278,1/2 oz 
14688,440,1/2 oz 
14688,621,
14688,632,
14688,633,
14730,1,1/4 
14730,44,1/4 
14730,352,1/4 
14730,379,1/4 
14730,618,
14752,55,2 parts 
14752,270,cubes
14752,285,1 part 
14752,626,
14782,43,3/4 shot 
14782,139,6 oz hot 
14782,273,1 shot 
14782,621,
14782,646,
14842,43,1 oz 
14842,161,3/4 oz double 
14842,520,3/4 oz 
14842,622,
14860,139,1 part 
14860,238,3 parts 
14860,621,
14888,382,4 shots 
14888,478,4 shots 
14888,629,
14956,1,2 cups 
14956,276,3 packages 
14956,513,3 cups 
14956,641,
14978,3,mikey bottle 
14978,221,355 ml frozen 
14978,228,large bottle 
14978,270,crushed 
14978,352,355 ml frozen 
14978,624,
14978,634,
14978,639,
14978,646,
15006,18,3/4 oz 
15006,393,1 splash 
15006,526,1 oz 
15006,621,
15024,8,2 oz 
15024,155,4 oz 
15024,228,2 oz 
15024,270,Add 
15026,25,2 cl 
15026,28,8 cl 
15026,157,4 cl 
15026,270,cubes
15026,444,7 cl 
15026,621,
15082,96,1/2 oz 
15082,155,1 oz 
15082,168,1 1/2 oz 
15082,379,1 oz 
15082,624,
15082,637,
15082,639,
15086,39,1 oz 
15086,152,1 bottle 
15092,28,1 part 
15092,270,
15092,352,1 part 
15092,393,1 part 
15092,621,
15106,28,1 cl 
15106,242,3 cl 
15106,322,1 
15106,352,4 cl 
15106,625,
15106,632,
15106,633,
15178,100,1/2 part 
15178,458,1 part 
15178,480,1 splash 
15178,534,1 part 
15178,618,
15178,633,
15182,1,2 cl 
15182,163,1 cl 
15182,352,
15182,625,
15184,1,2 cl 
15184,163,2 cl 
15184,250,
15184,352,
15184,618,
15184,624,
15194,18,2 oz 
15194,74,2 oz 
15194,112,2 scoops 
15200,18,1/2 oz 
15200,135,1 oz 
15200,250,1/2 oz 
15200,352,4 oz 
15224,155,1 part 
15224,315,2 parts 
15224,499,2 parts 
15226,99,
15226,250,
15226,315,1 shot 
15226,352,
15226,393,1 shot 
15226,571,1 shot Bacardi 
15226,618,
15226,624,
15254,278,1/2 oz 
15254,431,1/2 oz 
15254,621,
15266,1,3 parts
15266,28,6 parts 
15266,293,1 1/2 part 
15266,300,
15266,399,1 part 
15266,618,
15266,626,
15288,526,1/2 shot 
15288,571,1/2 shot Bacardi 
15300,1,1/2 oz
15300,2,1/2 oz
15300,4,1/2 oz
15300,56,1 wedge 
15300,128,1/2 oz
15300,299,Garnish with
15300,305,1/2 oz
15300,480,1-2 dash 
15300,498,1/2 oz
15328,43,2 cl 
15328,440,2 cl 
15328,520,2 cl 
15328,621,
15328,646,
15330,1,1 oz 
15330,352,1 oz 
15330,498,1 oz 
15330,625,
15330,633,
15330,644,
15346,1,1 shot 
15346,179,1 shot 
15346,305,2 shots 
15346,352,1 shot 
15395,6,1/2 oz 
15395,18,1/4 oz 
15395,96,1/4 oz 
15395,155,1/2 oz 
15395,238,1/4 oz 
15395,315,1/4 oz 
15395,331,1/4 oz 
15395,393,1/4 oz 
15403,1,2 oz 
15403,444,
15403,624,
15403,629,
15403,632,
15403,636,
15409,139,3 parts 
15409,201,1 part 
15409,621,
15423,4,1.5 oz 
15423,289,16 oz 
15427,67,1 1/2 cl 
15427,315,1 1/2 cl 
15427,379,1 1/2 cl 
15427,480,3 cl 
15427,628,
15511,282,2 oz 
15511,333,8 oz 
15511,503,2 scoops 
15511,622,
15515,18,4 oz 
15515,139,8 oz 
15515,275,4 oz 
15515,515,
15515,621,
15521,35,4 cl 
15521,139,1 cup
15521,476,By taste 
15567,1,1/2 
15567,300,1/2 can 
15567,476,10 tsp 
15567,513,1/2 
15597,8,1 1/2 oz 
15597,133,1/2 oz 
15597,155,1 1/2 oz 
15597,379,1/2 oz 
15597,393,1 1/2 oz 
15615,44,1 shot 
15615,47,1 piece 
15615,106,1 
15615,112,2 scoops 
15615,114,4 oz 
15615,115,1 oz 
15615,164,2 shots 
15615,515,1 
15639,18,1/2 oz 
15639,161,1 oz 
15639,272,1/2 oz 
15639,282,1/2 oz 
15639,571,1/2 oz Bacardi 
15639,621,
15639,631,
15675,1,2 oz 
15675,284,1 oz 
15675,444,
15675,470,5 
15675,472,1 tsp 
15691,52,
15691,128," slice
"
15691,165,
15691,299,
15691,300,
15691,431,
15691,572,
15691,624,
15743,139,1/2 
15743,379,1/2 
15743,621,
15743,632,
15743,633,
15743,637,
15743,646,
15761,59,25 ml 
15761,352,Add 250 ml 
15761,618,
15761,621,
15789,65,A little bit of 
15789,120,1/2 pint 
15789,289,1/2 pint 
15801,331,1.5 oz 
15801,535,12 oz 
15801,626,
15813,265,5 shots 
15813,486,very sweet 
15813,622,
15813,633,
15825,3,1/6 glass 
15825,139,1/6 glass strong black 
15825,513,1/2 glass cold 
15825,515,
15825,621,
15825,631,
15841,20,8 drops 
15841,127,1/8 L 
15841,179,1/8 L Jamaican 
15841,293,3 cl 
15841,337,1/2 handful 
15841,621,
15841,632,
15841,633,
15849,1,1 fifth 
15849,32,1 qt 
15849,97,4 fifth 
15849,352,1/2 gal 
15849,572,4 L 
15853,43,1/3 
15853,238,1/3 
15853,282,1/4 
15853,618,
15853,620,
15853,622,
15933,270,cubes
15933,431,Add 10 oz 
15933,440,1 1/2 oz 
15933,621,
15941,83,1 oz 
15941,294,Twist of 
15941,354,Twist of 
15941,482,1 oz red 
15951,1,
15951,100,
15951,115,
15951,270,cubes
15951,333,
15997,223,2 1/2 shots 
15997,228,
15997,270,
15997,618,
16031,52,12 oz 
16031,572,12 oz 
16031,618,
16031,632,
16041,352,1 L 
16041,389,750 ml 
16041,458,750 ml 
16041,624,
16047,83,1 1/2 cl 
16047,289,1 bottle 
16047,624,
16082,18,3/4 oz 
16082,139,8 oz 
16082,178,1/2 oz 
16100,4,2 oz 
16100,18,2 oz 
16100,352,Add splash 
16100,457,2 oz 
16108,351,1/2 oz 
16108,352,1 oz 
16108,472,1 splash 
16108,574,2 oz 
16134,228,Fill to top 
16134,352,1 shot 
16134,498,1 shot 
16134,574,1 shot 
16158,4,2 oz 
16158,158,1/4 cup 
16158,270,1 cup 
16158,308,3 tblsp fresh 
16158,618,
16176,1,3 oz 
16176,270,8 cubes
16176,294,1 
16176,378,1.5 oz 
16176,379,1.5 oz 
16178,1,1 jigger 
16178,2,2 jiggers 
16178,250,3 dashes 
16178,308,1 shot 
16178,455,Fill to top with 
16178,475,3 dashes 
16178,476,Around rim put 1 pinch 
16178,624,
16178,632,
16178,633,
16196,4,2/5 
16196,250,1/5 
16196,573,2/5 
16196,623,
16196,632,
16196,633,
16202,18,
16202,331,
16202,393,
16202,480,
16250,61,1 oz 
16250,155,3-4 oz 
16250,315,1 1/2 oz 
16250,352,3-4 oz 
16250,393,3-4 oz 
16250,621,
16250,624,
16250,633,
16262,43,8 cl 
16262,139,
16262,601,4 cl 
16262,621,
16271,67,1 oz 
16271,164,1 1/2 oz 
16271,305,1/2 oz 
16273,1,1 1/2 cup 
16273,300,1 can 
16273,513,3 cans 
16273,629,
16275,128,10-12 oz 
16275,270,4-5 
16275,487,2 oz 
16275,502,1 tsp 
16275,621,
16275,633,
16275,636,
16289,4,3 oz 
16289,27,12 oz 
16295,155,1/2 glass 
16295,179,1 shot 
16295,359,1 slice 
16295,478,1/2 glass 
16311,275,1 oz 
16311,331,1/2 oz 
16311,457,2 oz 
16333,1,1 part 
16333,3,1 part 
16333,4,1 part 
16333,220,
16333,222,
16333,270,
16333,439,1-3 pint 
16333,498,1/2 part 
16333,624,
16354,1,1/3 oz 
16354,331,1/3 oz 
16354,480,1/3 oz 
16403,254,1/2 
16403,431,1/2 
16405,18,1 shot 
16405,270,cubes
16405,457,
16405,458,1 shot 
16419,161,Fill with 
16419,168,1 shot 
16419,282,1 shot 
16447,71,2 oz 
16447,128,1 can 
16447,503,2 scoops 
16485,43,1 oz 
16485,67,1 oz 
16485,282,1 oz 
16485,440,1 oz 
16485,621,
16485,640,
16485,643,
16942,1,1 shot 
16942,96,1 shot 
16942,455,Fill with 
16942,624,
16942,629,
16943,1,1 oz 
16943,155,3 oz 
16943,352,3 oz 
16943,379,1 oz 
16951,74,1/2 oz 
16951,139,
16951,282,1 oz 
16951,621,
16951,631,
16958,28,3 parts 
16958,122,3 dashes 
16958,315,1 part 
16963,1,1 1/4 oz Stoli 
16963,363,1/4 oz 
16963,629,
16967,1,2 oz 
16967,256,2 oz 
16967,270,
16967,313,2 oz 
16967,344,
16967,622,
16967,632,
16967,636,
16984,1,1 oz 
16984,2,1 oz 
16984,3,1 oz 
16984,4,1 oz 
16984,96,1 oz 
16984,315,1 oz 
16984,331,1 oz 
16984,498,1 oz 
16984,626,
16985,275,1 part 
16985,279,1 part 
16985,526,1 oz 
16985,621,
16986,312,2 wedges 
16986,457,2 oz 
16986,458,2 oz 
16986,498,1/2 oz 
16986,618,
16987,1,3/4 oz 
16987,43,3/4 oz 
16987,71,3/4 oz 
16987,352,2-3 oz 
16987,625,
16987,633,
16990,232,2 shots 
16990,333,
16990,621,
16991,4,2 shots 
16991,221,2 part 
16991,466,1 part 
16991,571,Float Bacardi 
16991,623,
16991,636,
16992,1,1750 ml 
16992,155,1 gal 
16992,201,750 ml 
16992,352,1 gal 
16992,379,1750 ml 
16992,623,
16992,633,
16995,1,1 oz 
16995,3,1 oz 
16995,161,1 package 
16995,270,Over 
16995,352,4 oz 
16995,618,
16998,1,1/2 oz 
16998,96,1/2 oz 
16998,155,1/2 oz 
16998,382,1/2 oz 
17002,1,1/2 oz 
17002,4,1/2 oz 
17002,179,1/2 oz 
17002,328,1/2 oz 
17002,338,Fill with 
17002,498,1/2 oz 
17005,18,1 jigger 
17005,270,
17005,299,Juice of 1/2 
17005,322,
17006,287,1/2 tsp Tropical 
17006,571,2 oz light 
17006,618,
17006,624,
17015,1,1 shot 
17015,128,1 dash 
17015,254,Fill with 
17015,282,1 shot 
17015,621,
17020,235,1 oz 
17020,278,1 oz 
17027,96,3 oz 
17027,535,12 oz 
17027,623,
17035,39,1 shot 
17035,152,1 
17035,621,
17044,1,1 fifth 
17044,139,1 1/2 oz instant 
17044,149,1 cup 
17044,476,2 1/2 cups 
17044,502,2 oz 
17044,513,3 cups boiling 
17044,621,
17044,639,
17060,235,1/2 oz 
17060,278,1/2 oz 
17060,435,1/2 oz 
17060,571,1/2 oz Bacardi 
17065,152,1 bottle 
17065,305,1 shot 
17066,1,30 ml 
17066,2,30 ml 
17066,270,1/2 glass crushed 
17066,307,45 ml 
17074,1,1 shot 
17074,158,1 splash 
17074,234,1 shot 
17074,250,1 dash 
17074,270,crushed 
17074,315,1 shot 
17074,352,1 splash 
17074,393,1 splash 
17074,397,1 wedge 
17079,43,1/2 oz 
17079,282,2 1/2 oz 
17094,18,1 shot 
17094,238,1 shot 
17094,458,1 shot 
17105,1,
17105,67,
17105,70,
17105,457,
17105,572,
17108,128,1 dl 
17108,293,7 drops 
17108,621,
17108,634,
17114,2,2 oz 
17114,155,5 oz 
17114,250,2 splashes 
17114,624,
17118,270,cubes
17118,327,5 oz blue 
17118,338,5 oz 
17120,1,1 fifth Smirnoff red label 
17120,3,1 pint 
17120,201,1 fifth 
17120,293,1 small bottle 
17120,338,2 L 
17120,478,2 L 
17120,626,
17122,168,1 part 
17122,212,1 part 
17122,620,
17122,629,
17135,39,1 part 
17135,128,2 parts 
17135,621,
17141,352,1/3 part 
17141,379,1 shot 
17141,389,1/3 part 
17141,425,1/3 part 
17141,624,
17167,270,
17167,297,4 oz 
17167,419,2 oz 
17167,624,
17168,18,3 shots 
17168,120,1/2 cup 
17168,270,Add 1/2 cup 
17168,498,1/2 jigger 
17174,1,1 oz
17174,2,1 oz
17174,4,1 oz
17174,102,1 oz
17174,127,3 oz
17174,480,1 oz
17174,498,1 oz
17174,523,1 oz
17175,12,10 ml
17175,81,25 ml
17175,97,top up with
17175,293,15 ml
17176,77,2 tsp
17176,228,top up with
17176,270,fill
17176,312,½
17176,372,4 cl
17176,618,
17177,81,2 1/2 oz
17177,181,2 tsp 
17177,312,1
17177,629,
17178,43,2/3 oz
17178,96,1/3 oz
17178,475,1 tsp
17178,476,2 pinches
17178,620,
17178,621,
17180,2,4.5 cl
17180,293,1.5 cl
17180,323,1.5 cl
17180,627,
17180,632,
17180,633,
17180,634,
17180,647,
17181,1,70ml/2fl oz
17181,189,1 tbsp
17181,299,1 wedge
17181,347,1
17181,576,2 tbsp
17181,629,
17181,634,
17181,638,
17182,20,2 Dashes
17182,308,2.5 cl
17182,386,Pinch
17182,400,5 cl
17182,577,2.5 cl
17182,578,1.5 cl
17182,579,2 sprigs
17182,622,
17183,250,1 dash 
17183,305,1 3/4 oz Bacardi 
17183,308,1 oz 
17183,475,1/2 tsp 
17184,74,1 oz 
17184,293,1 oz 
17184,305,1 oz 
17184,498,1 oz 
17185,2,2 oz 
17185,106,1 
17185,293,1/4 tsp 
17185,323,1/4 tsp 
17185,350,2 dashes 
17185,629,
17186,2,1 1/2 oz 
17186,192,1 
17186,250,2 tsp 
17186,299,Juice of 1/2 
17186,623,
17186,631,
17187,2,6 cl
17187,337,2 Fresh leaves
17187,540,2 dashes
17187,629,
17188,250,1/2 tsp 
17188,305,1 1/2 oz 
17188,322,1 
17188,323,1/2 tsp 
17188,393,1 oz 
17188,624,
17188,633,
17189,2,2 oz 
17189,53,1 tsp 
17189,250,1 tsp 
17189,352,1/2 oz 
17189,625,
17190,2,7 parts
17190,32,4 parts
17190,352,3 parts 
17190,618,
17190,633,
17191,179,1 part 
17191,352,2 parts 
17191,362,1/2 part 
17191,393,1 part 
17191,625,
17192,74,3 parts
17192,193,2 parts
17192,406,9 parts
17192,621,
17192,631,
17192,633,
17193,74,1 1/2 oz 
17193,520,1/2 oz 
17193,621,
17194,2,4cl
17194,293,2cl
17194,498,3cl
17194,622,
17194,632,
17195,97,6 oz 
17195,379,1 oz 
17195,625,
17195,635,
17195,646,
17195,648,
17196,1,1 1/4 oz 
17196,142,1/4 oz 
17196,155,1/4 cup 
17196,308,1/4 oz 
17197,2,1 1/2 oz 
17197,97,4 oz Chilled 
17197,293,1 1/2 oz 
17197,322,1 
17197,359,1 
17197,476,2 tsp superfine 
17197,629,
17197,632,
17197,647,
17197,648,
17198,18,3/4 oz 
17198,141,1 1/2 oz 
17199,161,1 part
17199,223,2 parts
17199,352,2 parts
17199,498,2 parts
17200,164,3/4 oz white 
17200,246,3/4 oz 
17200,304,3/4 oz 
17200,626,
17200,633,
17200,645,
17201,3,12 parts
17201,242,8 parts
17201,308,3 parts
17201,323,3 parts
17201,621,
17202,56,2 dashes 
17202,74,2 oz 
17202,228,5 oz 
17202,294,1 long strip 
17202,632,
17203,97,5 parts 
17203,165,1 part 
17203,623,
17204,1,1/2 oz 
17204,2,1/2 oz 
17204,4,1/2 oz 
17204,128,1 dash 
17204,294,Twist of 
17204,305,1/2 oz 
17204,621,
17204,645,
17205,97,Chilled 
17205,352,2 oz 
17205,618,
17206,71,2 1/2 oz 
17206,337,4 fresh 
17206,409,1 tsp 
17206,513,2 tsp 
17206,629,
17206,632,
17206,644,
17206,647,
17207,134,3 tblsp 
17207,305,3 oz 
17207,397,3 tblsp 
17207,622,
17207,631,
17207,633,
17207,645,
17208,2,1 oz 
17208,32,1/2 oz 
17208,189,1/2 oz 
17208,250,1 tsp 
17208,293,1/2 tsp 
17208,409,
17208,623,
17209,3,4.5 cl
17209,223,1.5 cl
17209,308, 1 dash
17209,393,6 cl
17209,542,top up 
17209,618,
17210,2,4 cl
17210,293,1.5 cl
17210,475,1 cl
17210,575,1.5 cl
17210,624,
17210,632,
17210,633,
17211,179,5 cl
17211,229,10 cl
17211,621,
17211,633,
17211,636,
17211,645,
17211,648,
17212,1,5 cl
17212,282,1 cl
17212,475,1 dash
17212,621,
17212,643,
17212,644,
17212,645,
17212,646,
17213,1,4.5 cl
17213,393,1.5 cl
17213,416,1.5 cl
17213,621,
17213,632,
17213,645,
17214,1,2.5 cl
17214,165,1.5 cl
17214,293,2.5 cl
17214,475,1 cl
17214,624,
17215,83,4 cl
17215,455,splash
17215,542,6 cl
17215,624,
17216,4,4.5 cl
17216,12,2 spoons
17216,308,1.5 cl
17217,4,6 cl
17217,308,1.5 cl
17217,352,3 cl
17217,439,1 pinch
17217,475,1 dash
17217,492,3 cl
17217,624,
17218,1,1.5 cl
17218,2,6 cl
17218,539,0.75 cl
17218,618,
17218,633,
17218,637,
17219,223,1.5 cl
17219,308,1.5 cl
17219,498,1.5 cl
17219,523,3 cl
17219,618,
17219,644,
17220,1,2 parts 
17220,80,1 part 
17220,333,full glass 
17220,503,2 scoops 
17221,232,1/2 cup 
17221,333,1 cup 
17221,503,3 cups 
17221,515,for topping
17221,537,"4 tablespoons
"
17221,538,"4 tablespoons
"
17221,541,"15
"
17222,2,1 3/4 shot 
17222,238,1 Shot 
17222,250,1/8 Shot
17222,293,1/4 Shot
17222,618,
17222,619,
17222,630,
17223,2,2 shots 
17223,20,3 dashes 
17223,352,1 shot 
17223,482,1 shot 
17224,1,1 shot 
17224,97,Top up with
17224,155,2 shots 
17225,2,2 shots 
17225,192,1/2 Fresh
17225,250,1/2 shot 
17225,259,1/2 shot 
17225,333,1/2 shot
17225,623,
17225,631,
17226,2,1 shot 
17226,141,1 shot 
17226,165,1 shot 
17226,217,1/8 shot 
17227,189,1 shot 
17227,455,"Top up with
"
17227,482,2 shots 
17227,621,
17228,2,1 1/2 shot 
17228,510,1 1/2 shot 
17228,621,
17229,2,1/2 shot 
17229,3,1 shot 
17229,141,1/2 shot 
17229,189,1/2 shot 
17229,475,1/4 shot
17229,513,1/2 shot 
